number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative,_net_liquidity_swap_fees_cumulative,_net_liquidity_position_fees_cumulative
18654791,1709166747,10226805916623846957721,4301821082038118709878106627,0,10226805916623746957676,188350706761664106204597,555280949323083021793,4301823225423852828395669961,374668107649632228586207,615535904155437465675411539093050031165,2596517968311567941007574770625392680,-4413812524606,-4416328948318,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
18657191,1709166752,7670683540186273471364,4300037295411219438237568497,2556738540756568206134,10227422080942741671429,188440193203816577879955,555084139128534063327,4273990756622485911802842011,374642997148121174410442,615841694118835872781973213569631491205,2597046091759152639294521812774432484,-4415506849750,-4418027541154,1,2,18658391,18658391,22978228196188143387,4286912635661970878447,8800966561298622464,1525316738244002709504,8130646996732326807473,12963702103775526782,8130646996732326807473,12963702103775526782,0.0,0.0,22569564528017397071970,23011254651231758229604,114951494933564921241,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,186913119428345479787262,571757813717526845026,1709166751,-291682,275942751909824049,327868020520168887
18659591,1709195845,7670991401180153633486,4274681804467737092304625096,2556738540756568206134,10227729941936621830540,189563641706580714006272,551827654414361642782,4352942151063806837758084238,378236491391899138343522,616022686705909132787143587164482582316,2598606311461919073470325650208763324,-4417199581126,-4419718277638,1,2,18658391,18658391,22978228196188143387,4286912635661970878447,8800966561298622464,1525316738244002709504,8126989211533401002044,12970185251327268425,8130646996732326807473,12963702103775526782,-0.00044987627680748155,0.0005001000100004482,22569564528017397071970,23011254651231758229604,114951494933564921241,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,187757145085663773103707,569319565333186399470,1709195844,-1695773016,583803745789986171,327868020520168887
18661991,1709224897,7673653777399170702666,4349125423521980622601208076,2557507430130402726545,10231161207529473386579,186381404057864669477495,561626092386114034151,4315550785008477543094264252,379438242172782790917641,616547782168995630535467818725599621580,2599682112947522932683895303872397758,-4418897623834,-4421411163406,3,4,18663191,18663191,23277676065808994957,4240150471190897456392,8843707134509869056,1674324216518474465280,8030884460096170960512,13114547061722177757,8030884460096170960512,13114547061722177757,0.0,0.0,22292637364780159072718,22925890478281910250873,116377568865153889369,40957967355368132981,0,0,1,1,0,0,22978228196188143387,4286912635661970878447,0,0,1985926026071950071,58288263251558342,185009733970577700422985,578570633381630297048,1709224896,-3392289098,1630531159692309621,655834647220353038
18664391,1709253990,7674776765184850860610,4316842941155317097411965483,2557507430130402726545,10232284195315153533543,187795823514858697466018,557518468164507826849,4379864448403358763700726843,383301696362593890022040,617281015124008228223334145479018886505,2602741427363198331194277423995465074,-4420586439658,-4423096393114,3,4,18663191,18663191,23277676065808994957,4240150471190897456392,8843707134509869056,1674324216518474465280,8026067615456221517276,13122417757403580935,8030884460096170960512,13114547061722177757,-0.0005997900559874259,0.0006001500200014664,22292637364780159072718,22925890478281910250873,116377568865153889369,40957967355368132981,0,0,1,1,0,0,22978228196188143387,4286912635661970878447,0,0,1985926026071950071,58288263251558342,186075739722545126930091,575505096795224865757,1709253989,-5081164068,2753518945372467565,655834647220353038
18666791,1709283042,7677916873683116208553,4377206402291373843924846083,2558549539166019989672,10236466412849036103718,185281741364643485203667,565545443655799581706,4413535930534076352491843460,400261157422449480983508,617648824578933987801572772891235003382,2604304555865379018397708124561565987,-4422275697274,-4424776923622,5,6,18667991,18667991,23444685162974840749,4215261798234811956133,8907775667178524672,1611241908712625930240,7980176639063702611780,13202730930722017951,7980176639063702611780,13202730930722017951,0.0,0.0,22151879385823827612979,22738066402305931356850,117213154842760750148,41233373512660747513,0,0,2,2,0,0,46255904261997138344,8527063106852868334839,0,0,3510904056957345133,210761636048943779,183861515764985883982543,582636940315258512722,1709283041,-6771983010,4917822511529370179,983934912701627130
18669191,1709312075,7680055456798528412700,4414075737175742685343490103,2558549539166019989672,10238604995964448286953,183772528800933302506019,570428197007298177074,4394671569614839289010287907,401027387876498439261187,618482517474527021189940061125649238316,2606686149302398822944204138380531012,-4423957617358,-4426450635970,5,6,18667991,18667991,23444685162974840749,4215261798234811956133,8907775667178524672,1611241908712625930240,7981772754193281742939,13200090780564997145,7980176639063702611780,13202730930722017951,0.0002000099999999172,-0.0001999700039995167,22151879385823827612979,22738066402305931356850,117213154842760750148,41233373512660747513,0,0,2,2,0,0,46255904261997138344,8527063106852868334839,0,0,3510904056957345133,210761636048943779,182739116957793008248470,586329056186545799060,1709312074,-8453625696,7056405626941574326,983934912701627130
18671591,1709341113,7683590364316250666297,4394302806230782139031062274,2560174780951614135349,10243765145267764635770,184692481486813442162942,568159155730953621296,4364240307668072471005706480,384729286861362736105907,618854200640107570565230313931893305582,2607426116618050530353389084522190449,-4425633948862,-4428134562718,7,8,18672791,18672791,23470215799114970241,4201861654618273891942,9549699910723258368,1495509088385783300096,7981618254108877339903,13261688919947109767,7981618254108877339903,13261688919947109767,0.0,0.0,22155881112107066166064,22555173310015374991625,117973020752338886275,41417507759544620247,0,0,3,3,0,0,69700589424971979093,12742324905087680290972,0,0,5230628290388272486,434325512455977658,183244235434116736624656,585552408686294733961,1709341112,-10130679223,9932588006136734461,1312243578755820345
18673991,1709370182,7686372809079682023869,4366405620145283409061026752,2560174780951614135349,10246547590031195966135,185922978370965834352854,564705548688487793963,4383714674446241448679417237,401812626916757418377641,619001881957767000121505213618000862491,2608122440857194712389542281969236469,-4427312226322,-4429818879262,7,8,18672791,18672791,23470215799114970241,4201861654618273891942,9549699910723258368,1495509088385783300096,7978825316157160853180,13266331091296991810,7981618254108877339903,13261688919947109767,-0.00034992126443511573,0.00035004375218750106,22155881112107066166064,22555173310015374991625,117973020752338886275,41417507759544620247,0,0,3,3,0,0,69700589424971979093,12742324905087680290972,0,0,5230628290388272486,434325512455977658,184179818215698962340461,583000269884528627591,1709370181,-11812137844,12715032769568092033,1312243578755820345
18676391,1709399197,7689278892397601438765,4382874310250334651229384843,2561987820043983665942,10251266712441484865479,185309677526206045894625,567096498210405078796,4369084937280530461658129343,401521016756101548230909,619293540523779963923714447725877485565,2608827207065463763847634913120763005,-4428993673834,-4431496774150,9,10,18677591,18677591,23522664549340634175,4215943931193834852755,8935285936933217280,1575553688426239754240,7975115113253764011817,13236092568435942934,7975115113253764011817,13236092568435942934,0.0,0.0,22137829282132994595831,22705796775708097345475,117600899722172905258,41337564369233301845,0,0,4,4,0,0,93170805224086949334,16944186559705954182914,0,0,5978301277292230445,899013721520765494,183840867269986147835479,584306689888287444020,1709399196,-13494156977,15880873888315297209,1640784762081337317
