number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative,_net_liquidity_swap_fees_cumulative,_net_liquidity_position_fees_cumulative
18654791,1709169337,10226805916623846957721,4301821082038118709878106627,0,10226805916623746957676,188350706761664106204597,555280949323083021793,4301823225423852828395669961,374668107649632228586207,615535904155437465675411539093050031165,2596517968311567941007574770625392680,-4413812524606,-4416328948318,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
18657191,1709169342,7670683540186273471364,4300037295411219438237568497,2556738540756568206134,10227422080942741671429,188440193203816577879955,555084139128534063327,4273990756622485911802842011,374642997148121174410442,615841694118835872781973213569631491205,2597046091759152639294521812774432484,-4415506849750,-4418027541154,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8130646996732326807473,12963702103775526782,8130646996732326807473,12963702103775526782,0.0,0.0,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,187102567744366265463550,572148138434703480418,1709169341,-291682,275942751909824049,327868020520168887
18659591,1709198435,7670991401180153633486,4274681804467737092304625096,2556738540756568206134,10227729941936621830540,189563641706580714006272,551827654414361642782,4352942151063806837758084238,378236491391899138343522,616022686705909132787143587164482582316,2598606311461919073470325650208763324,-4417199581126,-4419718277638,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8126989211533401002044,12970185251327268425,8130646996732326807473,12963702103775526782,-0.00044987627680748155,0.0005001000100004482,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,187946593401684558779995,569709890050363034862,1709198434,-1695773016,583803745789986171,327868020520168887
18661991,1709227480,7671725501102326783852,4351775020478797805434031800,2556738540756568206134,10228464041858794973728,186218820496500876510147,561820101623746642789,4315550785008477543094264252,379438242172782790917641,616547782168995630535467818725599621580,2599682112947522932683895303872397758,-4418897623834,-4421411163406,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8133899743402362943187,12959165828743612980,8130646996732326807473,12963702103775526782,0.00040006000400016895,-0.00034992126443511573,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,185441255059164499962547,577214494675100749888,1709227479,-3391882306,1317903667963136537,327868020520168887
18664391,1709256573,7672850467965216297218,4316895745144317071054565951,2556738540756568206134,10229589008721684476094,187744061539767199761273,557378435456900540350,4379864448403358763700726843,383301696362593890022040,617281015124008228223334145479018886505,2602741427363198331194277423995465074,-4420586439658,-4423096393114,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8128208290390832637666,12967591603330686255,8130646996732326807473,12963702103775526782,-0.00029994000999844506,0.0003000300010000956,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,186590403007547544295532,573898402858224808904,1709256572,-5080379092,2442870530852649903,327868020520168887
18666791,1709285618,7674707764429963305967,4379670915151807700345562776,2556738540756568206134,10231446305186431466682,185086666630335719636829,565586356930778561834,4413535930534076352491843460,400261157422449480983508,617648824578933987801572772891235003382,2604304555865379018397708124561565987,-4422275697274,-4424776923622,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8134713133376703179481,12957222196825315740,8130646996732326807473,12963702103775526782,0.0005001000100004482,-0.0004998500349929769,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,184605583159316175638878,580080533357437803252,1709285617,-6770763123,4300166995599658652,327868020520168887
18669191,1709314651,7676843332802358588863,4414121911796949728682111485,2556738540756568206134,10233581873558826728696,183680447432699907879908,570154305624735717079,4394671569614839289010287907,401027387876498439261187,618482517474527021189940061125649238316,2606686149302398822944204138380531012,-4423957617358,-4426450635970,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8135933370851375534615,12955926604164899250,8130646996732326807473,12963702103775526782,0.000650178776814947,-0.0005997900559874259,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,183560342921666601817030,583536728501964250833,1709314650,-8452086466,6435735367994941548,327868020520168887
18671591,1709343683,7679426980973603615993,4415607488291175731606857766,2556738540756568206134,10236165521730071730562,183665008184953221037327,570490185494351075391,4364240307668072471005706480,384729286861362736105907,618854200640107570565230313931893305582,2607426116618050530353389084522190449,-4425633948862,-4428134562718,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8140002151211501709276,12949450583798440670,8130646996732326807473,12963702103775526782,0.0011506039412281233,-0.0010993402858999746,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,183560342921666601817030,583824667960525073449,1709343682,-10128792391,9019383539239968678,327868020520168887
18673991,1709372752,7682225801009321240114,4366825033528167247525005875,2556738540756568206134,10238964341765789327316,185767536967644109652346,564341824751711735899,4383714674446241448679417237,401812626916757418377641,619001881957767000121505213618000862491,2608122440857194712389542281969236469,-4427312226322,-4429818879262,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8132679810933681873333,12960461745326487341,8130646996732326807473,12963702103775526782,0.0002500187503124973,-0.0002499562565615454,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,185150395977744226249192,579250545193969520918,1709372751,-11807431509,11818203574957592799,327868020520168887
18676391,1709401760,7685083399186364160471,4368449384540296569253108599,2556738540756568206134,10241821939942832219730,185750288413914815768299,564709307022731562971,4369084937280530461658129343,401521016756101548230909,619293540523779963923714447725877485565,2608827207065463763847634913120763005,-4428993673834,-4431496774150,1,2,18705191,18705191,22978228196188143387,4286912635661970878447,9191291278475257856,1714765054264788385792,8129427552114664357558,12965646707704165799,8130646996732326807473,12963702103775526782,-0.0001499812521872368,0.00015000374993756616,22569564528017397071970,23200702967252543905892,115341819650741556633,40486865481489837271,0,0,0,0,0,0,0,0,0,0,0,0,185150395977744226249192,579565608720131041158,1709401759,-13488986962,14675801752000513156,327868020520168887
