number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative,_net_liquidity_swap_fees_cumulative,_net_liquidity_position_fees_cumulative
18678791,1709399993,5565721830311906631028,4397881499009050354110756348,5560800155374170319361,11126521985685968152715,200445121656664475144416,617622870912294349758,4315925843718990554780925952,430942972445641713635911,619697368979574469916830606206735804471,2609361048619481831602381526301020756,-4430675895718,-4433179973878,7,8,18683591,18683591,4230990421658394215,43509346269878171070467,1356564864336843264,111990922589952446300160,797005446719752238289,324348256280763840884,797005446719752238289,324348256280763840884,0.0,0.0,3029035759506337268969,206998187318542564290897,25792737951200221347,217568056401302502254,0,0,3,3,0,0,10240392309001300796,143738839861281284137167,0,0,9176753727810553428,867318113987873896230,310294116076530088808423,552308828604244763810,1709399992,-15163788087,14604853888777158879,6136481182868132387
18681191,1709429014,5568024814979265046756,4318737861359822233446129953,5560800155374170319361,11128824970353326545924,204160655647280744112702,606633755304602500106,4312188892165892738714243974,430942972445641713635911,619798337818313050581821676585159071943,2609612722309982864427906538093533308,-4432353667366,-4434866067910,7,8,18683591,18683591,4230990421658394215,43509346269878171070467,1356564864336843264,111990922589952446300160,796407946599771941428,324607825721465983541,797005446719752238289,324348256280763840884,-0.0007496813509110245,0.0008002800560069634,3029035759506337268969,206998187318542564290897,25792737951200221347,217568056401302502254,0,0,3,3,0,0,10240392309001300796,143738839861281284137167,0,0,9176753727810553428,867318113987873896230,312173819858463959576874,546874580591235041859,1709429013,-16842004852,16907838556135574607,6136481182868132387
18683591,1709457998,5570304923233634552212,4320506386137163999984185243,5560800155374170319361,11131105078607696029085,204118897951626795919290,607006511961322134299,4272604531451734300512465298,380560915481037519326783,620215404978377876876130772304216834914,2610324570254269609198760914668303709,-4434036309610,-4436555524030,7,8,18683591,18683591,4230990421658394215,43509346269878171070467,1356564864336843264,111990922589952446300160,796447766001641769161,324575368184647518789,797005446719752238289,324348256280763840884,-0.0006997200839790052,0.0007002100350035345,3029035759506337268969,206998187318542564290897,25792737951200221347,217568056401302502254,0,0,3,3,0,0,10240392309001300796,143738839861281284137167,0,0,9176753727810553428,867318113987873896230,312173819858463959576874,547123209506700367947,1709457997,-18528602265,19187946810505080063,6136481182868132387
18685991,1709486952,5855207568731051322371,4305565668953556703716617649,5849827854099261466290,11705035422830198334151,215388295062424022394940,636097027510255303386,4272465498098575794758672495,381059916990976561070115,620380491978110036601758059808892243098,2610802332667202927870492671766558242,-4435731967978,-4438255436626,9,10,18690791,18690791,4494671254823855361,45325047154784322823104,1441295704205691392,126806962768331019386880,830265507349204056735,344562062016196899894,830265507349204056735,344562062016196899894,0.0,0.0,3155441310967246833516,225779002641328242591330,27400362921468449958,231127181018654537341,0,0,4,4,0,0,14471382730659695011,187248186131159455207634,0,0,20986413861745626896,1423999551827285763789,336678088453000997165987,576722234975480532532,1709486951,-20213175961,22249410110561619034,7829915714801528819
18688391,1709516057,5857782911728216275888,4274842023244322481900045795,5849827854099261466290,11707610765827363262485,216984039027658594001879,631696923231505201037,4271178982663249382368270560,423260967751786251286484,620855516203112097532884027060486646480,2612175033037943642116510064794868364,-4437427438630,-4439951115382,9,10,18690791,18690791,4494671254823855361,45325047154784322823104,1441295704205691392,126806962768331019386880,829684553898676800795,344803327829702139335,830265507349204056735,344562062016196899894,-0.0006997200839790052,0.0007002100350035345,3155441310967246833516,225779002641328242591330,27400362921468449958,231127181018654537341,0,0,4,4,0,0,14471382730659695011,187248186131159455207634,0,0,20986413861745626896,1423999551827285763789,337500181348004303325482,574590617466406474863,1709516056,-21908589275,24824753107726572551,7829915714801528819
18690791,1709545077,5860470386237940837486,4276803265090203560896474009,5849827854099261466290,11710298240337087797805,216934320932894781171026,632131809701339228427,4246383920969940403083280116,423003354203025478387531,621054011440695892233619734366225457692,2612429716446950629263131842569144524,-4439121649918,-4441647815650,9,10,18690791,18690791,4494671254823855361,45325047154784322823104,1441295704205691392,126806962768331019386880,829560116770362654071,344855049621867524617,830265507349204056735,344562062016196899894,-0.0008495963912719118,0.000850318819072049,3155441310967246833516,225779002641328242591330,27400362921468449958,231127181018654537341,0,0,4,4,0,0,14471382730659695011,187248186131159455207634,0,0,20986413861745626896,1423999551827285763789,337500181348004303325482,574880695236725424523,1709545076,-23603199903,27512227617451134149,7829915714801528819
18693191,1709574091,6174977363536231364568,4277560870154411124552595403,6169103880331228202259,12344081243867338863581,228634706685798734618570,666461990674935580287,4257226982446306681773151793,549880960628370477025640,621169144144536664367817344497028419329,2612902990409182235680533858862125732,-4440817623550,-4443343943950,11,12,18697991,18697991,4748208130690837214,47716045515724721422930,1522096946049215744,137312541714196639776768,874063883563529423751,363998230713098877628,874063883563529423751,363998230713098877628,0.0,0.0,3321897949761275646768,241505579688026167034717,28945471657574692428,244164678108240612960,0,0,5,5,0,0,18966053985483550372,232573233285943778030738,0,0,34798565472556788660,2038045680982606421272,359199224745734922303804,606499700982483396211,1709574090,-25297152203,30929391119362310165,9615775709761505229
18695591,1709603112,6177899250121001201377,4257484970136982089437660153,6169103880331228202259,12347003130452108671819,229767192942578067413905,663491094403077432236,4277338948234537813086445810,549757865988459257066785,621197917884225660385812562240486301066,2613245962290130304963244937283700420,-4442512584430,-4445038453342,11,12,18697991,18697991,4748208130690837214,47716045515724721422930,1522096946049215744,137312541714196639776768,873845405827198191667,364089237095857726243,874063883563529423751,363998230713098877628,-0.0002499562565615454,0.0002500187503124973,3321897949761275646768,241505579688026167034717,28945471657574692428,244164678108240612960,0,0,5,5,0,0,18966053985483550372,232573233285943778030738,0,0,34798565472556788660,2038045680982606421272,359792911272563201632807,605092015427223184729,1709603111,-26991443504,33851277704132146974,9615775709761505229
18697991,1709632096,6180840995113705429938,4259512266890351557835334367,6169103880331228202259,12349944875444812871615,229712553533335158388922,663965186405854000747,4266837168296631731362420286,551095898308809507058369,621306328449254580721803079212560960020,2613424667770779326233453183573768873,-4444207015882,-4446731588374,11,12,18697991,18697991,4748208130690837214,47716045515724721422930,1522096946049215744,137312541714196639776768,873889097005237406217,364071033999223804534,874063883563529423751,363998230713098877628,-0.0001999700039995167,0.0002000099999999172,3321897949761275646768,241505579688026167034717,28945471657574692428,244164678108240612960,0,0,5,5,0,0,18966053985483550372,232573233285943778030738,0,0,34798565472556788660,2038045680982606421272,359792911272563201632807,605408251891376824603,1709632095,-28686298965,36793022696836375535,9615775709761505229
18700391,1709661085,6509430590844718610198,4292007359318547614714711127,6503163208635478014697,13012593799480069384780,240205528548069408259323,704927977360777845140,4243592403961950974520708749,548954804854557025271472,621470236493729726910714229646451550511,2613598473419419274736119324102390014,-4445898189610,-4448422916098,13,14,18705191,18705191,5015790068944528226,50194944780335132692901,1608052836327950336,144544974753173656829952,919472431039964541376,384511095653781033834,919472431039964541376,384511095653781033834,0.0,0.0,3494474077891208103216,254150951758711758973399,30576852591742469770,257924407257218504314,0,0,6,6,0,0,23714262116174387586,280289278801668499453668,0,0,49279742604414400244,2679913703751760419043,377806036374011930996261,641135009190916582969,1709661084,-30381138477,40449402278324383718,11498340704659765712
