number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative,_net_liquidity_swap_fees_cumulative,_net_liquidity_position_fees_cumulative
17998182,1708974973,91287093017493777,1951731676501087337069330357244203,0,91287092917503083,3705687989902,2248795191617769179306,1951547887903112755178138185114353,35557827565478201638,2432047681170979467116623687169630,1175418509761771633483905936855963588514298,14529582399239,14538318510527,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
18000582,1708974977,68470009944875227,1951759732045824167944981381086721,22821893697174076,91291903542053340,3705830001157,2248946025513484902422,1953738429526773386295287468754520,35784689067328457167,2432072859465672021004592748394404,1175438491648995570934408596179200207680368,14535433055351,14544169859675,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52152012564,128080374211468159551,52152012564,128080374211468159551,0.0,0.0,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3932498910016,2185488219817342014327,1708974976,809627,1532113819201,3116629244056
18002982,1709003915,68470153705735785,1951763829995552921566031488714499,22821893697174076,91292047302913741,3705828056046,2248954288949844913909,1951277657221304708880965090270546,35471699263050322892,2432109667399671847133421655427789,1175455561847477943936557455531495095476882,14541284229191,14550021547607,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52141583725,128099586747893278344,52152012564,128080374211468159551,-0.0001999700200869814,0.00015000374993756616,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3932498910016,2185495302827835828988,1709003912,5853057797,1675874679759,3116629244056
18005382,1709032851,68470457077701342,1951772477711343856147296589556825,22821893697174076,91292350674878965,3705823951396,2248971726950265948771,1950509576223118741680419798201411,42878020797588743964,2432150071796535917529411728009388,1175478404435464591422361544016424414943218,14547143071259,14555880114983,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52133763465,128118802166270906717,52152012564,128080374211468159551,-0.0003499212801730822,0.0003000300010000956,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3932498910016,2185510249829567447113,1709032850,11705710510,1979246645316,3116629244056
18007782,1709061824,68470951291750451,1951786565442320364644937238935391,22821893697174076,91292844888927533,3705817264712,2249000134808602476902,1949275990124840287647359590947252,36506654475763715330,2432207566832535920667757070400483,1175510524553137368268593215144462005870725,14553026088011,14561762213363,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52125944378,128144427207892182561,52152012564,128080374211468159551,-0.0004998500483180957,0.0005001000100004482,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3932498910016,2185534599677644601422,1709061822,17565239711,2473460694425,3116629244056
18010182,1709090917,68471713382787698,1951808289093300541809428636925278,22821893697174076,91293606979963945,3705806953859,2249043940816354357992,1950915884087124134498913661810860,43488052493924806863,2432286949209125884317894476639726,1175562039090152840881743100702664008701385,14558908764563,14567644154171,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52110309722,128182874380515510879,52152012564,128080374211468159551,-0.0007996401279590781,0.0008002800560069634,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3932498910016,2185572148127050501932,1709090915,23449240999,3235551731672,3116629244056
18012582,1709120009,68472871556125604,1951841303198095822653748298514769,22821893697174076,91294765153300583,3705791284576,2249110514962406765520,1959023978408104703130121278317270,36199580217954547596,2432383453177942490526669178831488,1175638336940999926213544767906760898983027,14564756515223,14573494006091,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52092075216,128227743994829848998,52152012564,128080374211468159551,-0.0011492815915099541,0.0011506039412281233,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3932498910016,2185629212467997553607,1709120008,29333242405,4393725069578,3116629244056
18014982,1709148934,68474683379590856,1959062204258680257190567168112457,22821893697174076,91296576976763850,3692205393982,2257475973914829431772,1951251220956502685878927661769140,45917776600899080006,2432550819763372577870347005568335,1175723119903629503668502362197129170146373,14570651213507,14579389168955,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52089470808,128227743994829848998,52152012564,128080374211468159551,-0.0011992203737727358,0.0011506039412281233,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3922327541495,2191914670692815032904,1709148933,35183295375,6205548534830,3116629244056
18017382,1709178087,68477222335017226,1951335155781538654185701599734986,22821893697174076,91299115932187439,3706929162349,2248634437005609630668,1948962465527460359254253488532541,39411706945123967656,2432691478209896335710443904936908,1175803447792519249216596654103908061766743,14576506081559,14585242632527,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52063433884,128298285124061728538,52152012564,128080374211468159551,-0.0016984709821370458,0.0017013606802380732,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3933396499884,2185298931688970146894,1709178086,41081618348,8744503961200,3116629244056
18019782,1709207035,68480245416380332,1951421301871310758093556514120258,22821893697174076,91302139013547234,3706888256640,2248808167744316638277,1955676195099516695825375303476232,32063617666421085823,2432750404438386436625915817402330,1175853653431843468567817103002989585783948,14582398733327,14591135360663,1,2,18048582,18048582,31209203960758031486,204442152227,15604601980379021312,102221076113,52053022759,128317530347940888671,52152012564,128080374211468159551,-0.0018981013413148506,0.001851619640657498,182712987841,970369487763,185412930322294155012,313339108542669691424,0,0,0,0,0,0,0,0,0,0,0,0,3933396499884,2185447847805884388996,1709207034,46936149615,11767585324306,3116629244056
