number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative,_net_liquidity_swap_fees_cumulative,_net_liquidity_position_fees_cumulative
17998182,1709004644,10226805916623846957733,4168010503442910833875654129,0,10226805916623746957673,194397552620084053872985,538008621233460338723,4168008784382137638332327128,1348756457373625844877604,570639024512524756479330193695958219158,2477424014961457221751563038000658692,-3941441541082,-3943987379302,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
18000582,1709004648,7670584300994031185919,4167202132338395807699794025,2556719354332184135587,10227303655326115316579,194444725826682766430738,537930456141451418304,4174832966775960060884034990,1348756457373625844877604,570639327264617673436649828969801215945,2477513048009257540405740748182726136,-3943147010170,-3945691155094,1,2,18048582,18048582,28498412008710801053,2922393997470247882983,9125485732798308352,796669014456888328192,10873229716989707788720,7383659548749728028,10873229716989707788720,7383659548749728028,0.0,0.0,27615041971211981952026,16323606026169855794576,133157061971150641601,25030685338446099799,0,0,0,0,0,0,0,0,0,0,0,0,189774218310237895944109,561641194177416676999,1709004647,-237427,137636985393317458,343654829681530825
18002982,1709033587,7719132065630053139507,4174710322348453547773192071,2567959549941981583741,10287091615571934133701,195229681435518485902159,542050026046488183631,4198939390493444764294405442,1714990638571862423866014,570658465879399887032980861864090502135,2477878238369586338951781150108005425,-3944851090606,-3947392314058,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10679363090491029565450,7382552138244882169,10679363090491029565450,7383659548749728028,0.0,-0.0001499812521872368,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188950635852505879657592,574135218550384076467,1709033586,-1704888282,178631334727951459,623425426995657421
18005382,1709062524,7719261591231278997722,4198900653024872100232408423,2567959549941981583741,10287221141173159990650,194107385657217905432290,545197795792706489333,4204231089501474711675342148,1665958413176292228814096,570675376385495023593962909474511058018,2477994083792347252620775575447142277,-3946555969618,-3949094192614,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10683635476531729927036,7379968826265909068,10679363090491029565450,7383659548749728028,0.00040006000400016895,-0.0004998500349929769,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188109108083249679787657,576498926307715830204,1709062523,-3408380025,308156935953809674,623425426995657421
18007782,1709091496,7719402802975010730657,4198977465304902032080212171,2567959549941981583741,10287362352916891722204,194106499278590624644084,545215253345638409961,4208681782476437507208844991,1665958413176292228814096,570709890403430358580671263205341205857,2478148622214172689476471354709719748,-3948265357210,-3950802558934,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10684169644951679853355,7379599855497172833,10679363090491029565450,7383659548749728028,0.00045007875656266627,-0.0005498212946779546,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188109108083249679787657,576513894205179341423,1709091495,-5110600543,449368679685542609,623425426995657421
18010182,1709120588,7719595644908124231867,4199082361882030687463080633,2567959549941981583741,10287555194850005221528,194105288872383162037315,545239094214825944476,4194125208690886929324457471,1665550269898520561336106,570800709143671966154249828742951216683,2478216193893981858104267271185643769,-3949973992054,-3952510191202,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10685772310463391038338,7378493053870204488,10679363090491029565450,7383659548749728028,0.0006001500200014664,-0.0006997200839790052,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188109108083249679787657,576534335144866488499,1709120587,-6819842313,642210612799043819,623425426995657421
18012582,1709149680,7719853146701482404106,4199222430259751546879623001,2567959549941981583741,10287812696643363391249,194103672711510474445304,545270929718683604503,4197272968168777322519528257,1665550269898520561336106,570831901999635429584206789050839039040,2478344152465157969355857149810752519,-3951671682526,-3954210228982,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10688443953902576969394,7376279948589852795,10679363090491029565450,7383659548749728028,0.000850318819072049,-0.0009994502199285327,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188109108083249679787657,576561630723566242992,1709149679,-8529083910,899712406157216058,623425426995657421
18014982,1709178604,7720153613728656308826,4199385869622662386006196895,2567959549941981583741,10288113163670537293031,194101787023842476678443,545308078258390771705,4221577961572371093672332149,1392940328919116940255812,570859207859482418515937439469701462907,2478735898161695260100353156818835016,-3953384370718,-3955920017722,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10687375216380938875506,7377386418242730080,10679363090491029565450,7383659548749728028,0.0007502437946924623,-0.0008495963912719118,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188109108083249679787657,576593481832921573758,1709178603,-10228425964,1200179433331120778,623425426995657421
18017382,1709207757,7720565126017419213665,4221680019403710629535031649,2567959549941981583741,10288524675959300193846,193084483265516767761724,548224995699216773374,4211552361062848226462862095,1392477604684023838447944,570913554675285335760329719222718508991,2478760330725875755103284326951520706,-3955084126966,-3957617758642,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10692719972833530078996,7373698831383414559,10679363090491029565450,7383659548749728028,0.0012507190016222136,-0.0013490217554790185,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,187347655597374776521499,578787796691265998026,1709207756,-11941192617,1611691722094025617,623425426995657421
18019782,1709236705,7720989856051155270609,4221912265912586219583136628,2567959549941981583741,10288949405993036246637,193081832187921123964986,548277788124837531241,4188148351673628035554715093,1391298549348276593337604,571021316932786948267121547348525592725,2478760675564656602647005011231668757,-3956792624854,-3959329412266,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10692185376929247117979,7373698831383414559,10679363090491029565450,7383659548749728028,0.0012006602200496097,-0.0013490217554790185,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,187347655597374776521499,578833061495123467630,1709236704,-13638846946,2036421755830082561,623425426995657421
18022182,1709265846,7721504138717583627162,4188612185981078001678802940,2567959549941981583741,10289463688659464598161,194626588739389341986466,543980468886544291027,4181548437623483334573775671,1391298549348276593337604,571145531257412768518418072877875718786,2479022695424374621509364886116295210,-3958500768310,-3961040861470,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10687375216380938875506,7377017576584711780,10679363090491029565450,7383659548749728028,0.0007502437946924623,-0.0008995501649504689,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188509293156139136978696,575615071318116340332,1709265845,-15347790776,2550704422258439114,623425426995657421
18024582,1709294950,7722099931448602402800,4188935380095674262151342651,2567959549941981583741,10290059481390483367974,194622841103467064658137,544053943155944984960,4161919426555403800038558573,1371755147490069375517324,571239154144141987119645620451930634584,2479028604465337902054702346453167843,-3960203727202,-3962745863110,3,2,18050982,18048582,31122898107204701454,2922393997470247882983,10184734189421658112,796669014456888328192,10687375216380938875506,7377017576584711780,10679363090491029565450,7383659548749728028,0.0007502437946924623,-0.0008995501649504689,26132398452542647954180,16323606026169855794576,142366079468865636534,25030685338446099799,1,0,0,0,28498412008710801053,0,0,0,59449971216546813775,0,0,0,188509293156139136978696,575678070153192616757,1709294949,-17059191682,3146497153277214752,623425426995657421
